ticker_name,alfa,erro_alfa,significancia_alfa,beta_dividendo,erro_beta,significancia_beta,r2,r2_ajustado,f_stat,p_f_stat,durbin_watson,jarque_bera,p_jarque_bera,max_cooks_distance,indice_outlier,possui_outlier_influente,residuo_p2_5,residuo_p25,residuo_p50,residuo_p75,residuo_p97_5,quantidade_residuos_extremos
BUI,0.011380152437693032,0.05352990637746228,0.8319869797449044,-0.8010071324410276,0.4117121780939787,0.053935489260344166,0.02916488518443605,0.021459844590661747,3.785169569126125,0.0539354892603445,2.113784762890029,88.45643747046894,0.00000000000000000006193393284649563,0.39780626196975144,0,1,-0.3022095349109859,-0.07445813682443807,0.00554178688161662,0.08092393292112797,0.2841450371411396,8
BUSE,0.19516250510620964,0.12125859305880776,0.11483090034649551,-1.9607805738262116,0.590122238709498,0.0018274703409747407,0.2042949709245181,0.18579020280648362,11.040125962206213,0.00182747034097473,1.8400102506005536,0.908208168470098,0.6350166345854193,0.3042695728467928,3,1,-0.29006394155664406,-0.08379238103729464,0.008954428379831472,0.0766020257488573,0.1966984530679538,4
BWA,0.42651992185513404,0.363366030955432,0.24693471185583146,-4.462787108073307,2.7208218814641105,0.1082525318684598,0.05888266195280201,0.036996212230774095,2.6903706494497808,0.108252531868459,1.8024358881932798,6.81427766132115,0.03313587221684029,0.14349166319797507,21,1,-0.7912449307784454,-0.14468616011151775,0.05647082849889837,0.23438673632687507,0.4288260988846405,4
BWG,0.02483057485251855,0.012193599541965435,0.04369905324514151,-1.0725206807575454,0.1223174049282573,0.000000000000007523265793277098,0.36631602441900846,0.3615514832492265,76.88379874693734,7.52326579327646e-15,1.682961760980756,985.3875853162314,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010612179337191221,3.9614160085952994,17,1,-0.08939682605397047,-0.028681530224787515,0.001665745501421921,0.030971346636893674,0.0947690245341623,8
BWXT,-0.10044993505220494,0.15072728142871522,0.5088660407796978,-0.5910160749678759,0.8717461457363488,0.5016003876719894,0.011086462196333025,-0.013033380189122257,0.4596407397346183,0.501600387671997,1.8637103111532396,165.91726200986,0.0000000000000000000000000000000000009365356812863013,0.28972057953600233,23,1,-0.3550973887565591,-0.11044891521467934,-0.043615147002058596,0.13728110927068504,0.5754963280862323,4
BX,0.007886809813026141,0.33368438438636483,0.9812526696730648,-1.1497051995732224,0.43742754602065803,0.011849985764661631,0.13841699115466766,0.11838017699547387,6.908133701043278,0.0118499857646617,1.1372547192030051,45.831631094147966,0.00000000011163175682755545,0.6255612862935315,44,1,-1.8627876141741884,-0.15596866728701603,0.08343465892370983,0.2729538453686233,1.8719561000982001,4
BXMT,0.18853568146365204,0.22755466313160835,0.41205457635549625,-1.2361326026032122,0.3797111068920069,0.002241285621562755,0.20149040466297752,0.18247827144066753,10.59799036262463,0.00224128562156276,1.7359991457196562,7.749659371888661,0.020757872930182105,0.16771472613174,3,1,-0.20138222998039773,-0.06289747951572405,-0.012133620437551063,0.05515675861647561,0.2315248214479945,4
BXMX,0.1307796629287069,0.25945724503538914,0.6168596008652767,-1.4080505960240306,1.099209873492235,0.20723380585093826,0.03759947999826185,0.014685181902982403,1.640874175674954,0.207233805850937,2.416627818758904,172.57308802706598,0.000000000000000000000000000000000000033591552216682936,0.25921819969987636,24,1,-0.11505417531824483,-0.0270714523259189,0.0013761169210016605,0.02496887694814659,0.16667965689819292,4
BXP,0.0252623023668197,0.13928649435783091,0.8569501266689725,-0.7476864244593078,0.11660153942180461,0.00000010130689408588798,0.49469339220010744,0.4826622824905862,41.11785231320883,1.01306894085887e-07,1.9988223517322652,1.6387317718380858,0.44071102698747155,9.41562498012943,3,1,-0.7100407352946441,-0.32569033127932934,-0.07874070659659554,0.2674698595456847,0.8514702871580521,4
CAC,-0.020902160626921323,0.15254859116669886,0.8916547882386907,-0.5584429172076368,0.4830939335320588,0.25407527931638973,0.03013944478019903,0.007584548147180348,1.33627057887187,0.25407527931639,1.64407328296749,6.628227835730344,0.03636625779656981,0.3776290944029512,44,1,-0.4676684405808724,-0.21156267539242826,-0.014552271909543113,0.13925502019149558,0.5504360733868684,4
CADE,-0.023759863261641104,0.11084304093929583,0.8312598449704693,0.11000236704257046,0.4387877723255434,0.8032161049071369,0.0014263380183612284,-0.021268517935767006,0.06284851603571122,0.803216104907137,2.6827829544838195,57.25484285184713,0.00000000000036920607942958273,3.652266545575728,32,1,-0.646597150001644,-0.20292756398736445,-0.08103964727867782,0.05959820291408984,1.1348466024555601,4
CAG,-0.07585466176091243,0.10289002303180099,0.4649802679362014,-0.6185606804321115,0.3961309386853026,0.1257350455397964,0.053661773500694454,0.03165390776815247,2.4382997494094734,0.125735045539796,1.7232065054516406,16.397498903427156,0.00027499725237436053,0.1638873127706962,44,1,-0.3382055893396408,-0.0640425244112725,0.027607781517170943,0.07760701857771782,0.30006073766261887,4
CAH,0.055114878666812445,0.43149753956098846,0.8989728229465569,-0.7616019718030829,0.937620641657474,0.421216415552805,0.015466183108114318,-0.00797509824645437,0.659784031178822,0.421216415552808,2.2091429756028806,0.5360073800124361,0.7649049585936031,0.22896447101332598,0,1,-0.5601070391507111,-0.2231876485135295,0.011214525361290695,0.1991703556206474,0.6980992025599324,4
CAL,,,,-2.3246811581896494,1.2419768617065172,0.06805228547830372,-0.0000000000000002220446049250313,-0.0000000000000002220446049250313,,0x000000000000F87F,1.999206824344244,1195.5831432833743,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024122321852290874,0.7969357169145123,12,1,-0.7167726365002719,-0.052272948351773346,0.0827277573672208,0.21772774783047763,0.44272822466763584,4
CAPL,-0.5759013569121334,0.5833523778751337,0.3290540048094516,-0.02709108707645297,1.068030544056418,0.9798808129604053,0.00001496272053336245,-0.0232405032627101,0.0006434066100477941,0.979880812960523,1.8581338627320154,7.086797965377,0.028914878692676577,0.15087513713092743,39,1,-0.5198749068453851,-0.09925326142758761,0.012101903277797588,0.15012555091828683,0.5308325323023726,4
CASH,0.32192096463680386,1.0045256417106332,0.7502006421400919,-7.4332879380373065,21.198739395549875,0.7276053894463979,0.0029189255827324345,-0.02082109999863091,0.12295376737183612,0.727605389446391,1.7378117911186586,418.9330288873807,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010711459093788335,0.5180144553804018,24,1,-0.5465050990764913,-0.0899248276001369,0.018296952940459826,0.1722448055560771,0.4259942714984598,4
CASS,0.11561697990847228,0.23955916156365956,0.6318107731772722,-1.377936205232889,0.990483076679815,0.1713287605274656,0.04307008979455473,0.020815905836288562,1.9353704397934846,0.171328760527466,1.5928350782884382,5.955407671960753,0.05090959654430412,0.15029034534594965,15,1,-0.6132898533592887,-0.21929254815850047,-0.0479156917751261,0.17935634191628014,0.8344531090758597,4
CASY,1.314446796428077,0.7167699118749685,0.07360345558779247,-5.783922682918344,2.2294077716467893,0.012906850887401069,0.13534449379661895,0.11523622621049379,6.730788379303631,0.0129068508874011,1.3813610455742902,709.2581004090241,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009695280391893258,2.473591194027824,44,1,-0.8924418367163792,-0.3033394927996502,0.03640846210579296,0.30369037501138785,1.6793007470953134,4
CAT,-0.8544175945176837,1.0415983463187617,0.41657232223006935,0.1335971215327857,1.0449113231951423,0.8988598184647223,0.0003800159326260433,-0.022866960441033868,0.01634689718429804,0.898859818464709,1.7503300614734771,26.290250222105055,0.0000019549907205645095,0.7706674024203488,44,1,-3.416423931669394,-0.810463722969262,0.05682415601860191,0.8942620681800436,1.9071489473381709,4
CATY,0.11739254782897701,0.1682671990669866,0.48914801744278824,-1.7088833174304492,0.6140157299850656,0.007967148213184413,0.1526390982331981,0.1329330307502492,7.745791917401707,0.00796714821318435,1.9392086372484705,8.037182556917944,0.017978273490103263,0.2067685444281309,32,1,-0.8425128705596721,-0.20637420354520236,0.07362839044893826,0.2127376172996433,0.5686303740915162,4
CBOE,0.6210190316138163,0.26608762935066604,0.024990223895170045,-1.7188569466207144,0.7430557448336325,0.026218280144203947,0.1234347216572329,0.10036721433242313,5.351021240360718,0.0262182801442039,1.915458763220035,8.957360755363853,0.011348378851968549,0.25406841482542325,31,1,-0.6025498527123397,-0.3000893395664479,-0.06961984858030223,0.18101565771110828,1.4261267847807098,2
CBRL,0.011190201409258416,0.14557293126655826,0.9391101260205876,-0.8964483569503101,0.07702546172991087,0.00000000000002039227819103503,0.7720160028369085,0.7663164029078313,135.45091101892314,2.0392278191035e-14,1.6760343989110404,10.689255495553345,0.004773727905455176,0.5112516671869074,14,1,-1.4295536752644802,-0.15941530066183573,0.0791918996866916,0.3994132085482044,0.6347582394643916,4
CBSH,-0.03298861574394413,0.7088415908441191,0.9631067835298524,-1.4488389767685088,3.3015200735665533,0.6630814812265746,0.00467512640924006,-0.019601090019802925,0.19258052105875012,0.66308148122658,1.848495571295591,41.489209904153384,0.00000000097888695290099,0.24803661645447567,35,1,-1.918937094205808,-0.1178150246392318,0.20517797220682948,0.3189763131268627,0.7773006665870461,4
CBT,0.06098982081911431,0.4064479891619285,0.8814223596094021,-0.9285884752638167,1.2138094757298448,0.44843817478481085,0.01342783311312934,-0.009515705651681694,0.5852555375513369,0.44843817478481,2.189284156094783,28.59152868237264,0.0000006186263748881917,0.22633877972825137,32,1,-1.0461254263055477,-0.2284835355836683,0.014731078579352172,0.3015152437132067,0.8117302583665719,4
CBU,-1.154362396065497,0.7975914413633349,0.1548977387645623,2.819096352418261,2.0551323249675777,0.17710051442190253,0.04101107686587924,0.01921587406737646,1.8816561261222364,0.177100514421903,1.9417923862141337,140.94078049032478,0.00000000000000000000000000000024836956630222286,0.3747034306831618,38,1,-0.9888928800546084,-0.46579839542338763,-0.09689452302922344,0.20836849183410852,2.5760313275481312,4
CCBG,-0.08366708408526101,0.14641528663318107,0.5707491410486429,-0.19484573458876797,1.1306896969922728,0.8640099990452434,0.0007065431491208862,-0.023086158204471463,0.029695793622618708,0.864009999045216,2.9973146393552303,484.5282705889352,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000610974210061848,0.3617737271566685,24,1,-0.36545933057328384,-0.11467002628039233,0.038280571399877596,0.14444756050486862,0.4850076510778935,4
CCEC,-0.026876079572603295,0.07110048330117193,0.7073796079212089,-0.762513305860012,0.08709837046546232,0.00000000006253571922634541,0.6514891775534655,0.6429889135913549,76.64340548216367,6.25357192263457e-11,1.4429835448052766,115.3558242691593,0.00000000000000000000000008928963183402157,1.181381071967781,0,1,-0.6189303489040526,-0.12243177314103773,-0.018746771960504283,0.12916013708276117,0.5204607715931294,4
CCNE,-0.3752226177885852,1.0716344200130776,0.7279425969831596,1.5650767824913638,6.305368436102654,0.8051509029787823,0.0014307379562871203,-0.021791803021473655,0.06160987971373701,0.805150902978789,1.575857041533274,1.501360077329984,0.4720454344199142,0.36517961678277755,44,1,-0.3256235610895713,-0.15866604802923942,0.006984338325947637,0.09133395197076058,0.4332914650310924,4
CCOI,-0.11837882466765617,0.3965097167533328,0.7667539465763246,-0.9111748762899966,0.5898178626978939,0.1298870379967821,0.05376707325977004,0.031237717861193226,2.3865340267643136,0.129887037996783,1.991522359484966,1747.950896811322,0,0.43385360456624494,24,1,-0.7025235789134838,-0.028181299213421523,0.12162987211477488,0.29084868402127345,0.816891868777533,4
CDP,-1.2226364560749308,0.8276255840797802,0.14705991451658532,3.657611556675154,2.9792598112140536,0.22639927925233197,0.03464312099530609,0.011658433399956314,1.50722609787896,0.226399279252334,1.9788964371543512,1.614146560531883,0.44616194822207944,0.1972807354373901,42,1,-0.19245669530785586,-0.09570624517357851,-0.008206149806146867,0.08100586870442271,0.23604371858679743,4
CDW,-0.3859579384656479,0.3315758872387787,0.2508376609404216,0.08148764719486506,0.8640696825264124,0.9253035351018677,0.00020678915094651806,-0.023044215752519914,0.00889377262638862,0.925303535101867,1.944813883244433,65.29067560447368,0.0000000000000066421691720299124,0.34348272069182434,32,1,-2.193463586035877,-0.34808763132402476,0.19543620755639407,0.48041525257749085,2.0844251349837855,4
CE,-0.32419420372722235,0.5721693576648109,0.5739281313431541,0.031342281281519446,1.0441657102312614,0.9761927205666601,0.000020952931734763425,-0.023234373744271508,0.0009009949430784359,0.97619272056651,2.5103402822137313,65.72506937842384,0.000000000000005345428478903754,0.3165693297431146,30,1,-2.3586914743562697,-0.3952349589095072,-0.15523709513997597,0.324786026178704,3.516827862131505,4
CEV,0.01258255431748741,0.0348092363027035,0.7183247826263168,-0.8012832969031009,0.7306524376238351,0.2747831301613876,0.009028956027254509,0.0015215996335216087,1.2026811508231834,0.27478313016138,1.9298286069738817,1328.7072651364138,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029845808167156018,0.17900423847811667,76,1,-0.10085030675686792,-0.036227743745255225,-0.004313580533987543,0.02737749703319154,0.1205966665681852,8
CF,-0.8078482769153745,0.47998382755234975,0.09960889702010686,1.558612452612984,1.4065890040597584,0.27398717016782276,0.027761703763832468,0.005151510828107608,1.2278401976821731,0.273987170167823,2.5677789994021065,20.155535589370444,0.000042003072202175436,0.26505887004197304,33,1,-1.475736969488638,-0.23973347522594257,0.03026316784046368,0.3142635645689793,1.4752659144224936,4
CFFN,-0.005286881383781899,0.015610352863159588,0.7360347818510624,-0.910883320554907,0.0970698234130375,0.00000000000022440257256952824,0.5947468602867233,0.587992641291502,88.05560801441537,2.24402572569529e-13,2.326503791613195,13.787277781680967,0.0010142164948424388,0.11474709434101914,59,1,-0.15003839256640816,-0.03456576768670941,0.0027120399248943133,0.04271200177792166,0.11285190505345105,4
CFR,-0.7533396437195023,0.5297102755314116,0.16218972138813267,0.5017706893759841,0.7470330280621659,0.5053772629224667,0.010383161077551106,-0.012631184013668584,0.45116039741284475,0.505377262922468,2.1568130687970966,4.548091612269248,0.1028950434271527,0.11216387856737871,24,1,-1.4521212607776726,-0.26320268709229133,0.0117042008021907,0.3070861163719286,1.2635707931984863,4
CG,0.021917505603856247,0.09030348649507813,0.8093845288486073,-0.97177825235698,0.19116826727718605,0.000007700526929730153,0.37536868630306486,0.36084237668220587,25.84060894337931,7.70052692973017e-06,1.1424651248956461,17.931757863282527,0.00012769334231498922,0.15030733716655412,27,1,-0.6260894591469198,-0.1581247642064144,-0.03179359140000704,0.14594714290964517,0.5739270115539318,4
CGNX,-0.07843350141595339,0.07228666272733339,0.28456833263959375,-0.9274617408014565,0.2277439342329206,0.00022042190568181245,0.2983636169531684,0.2803729404647881,16.58434673903861,0.000220421905681812,1.4681024348862006,36.96224808769576,0.000000009413471419865723,107.21982930403779,23,1,-1.046642803436929,-0.1817867595979373,0.0726286096253824,0.2048046048134481,0.7432143848112424,2
CGO,-0.04124684548820698,0.12525187363963938,0.7424464029799687,-0.17406976823781267,1.304775146215524,0.8940740338152637,0.0001358454367896833,-0.007496705361402567,0.017798170019628877,0.894074033815242,1.696438676275061,1045.890583841673,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007722277100940667,0.1937782409083494,73,1,-0.21334629975832425,-0.041346559157738313,-0.0013465973047109697,0.04865359343015231,0.2566535858007573,8
CHCO,-0.6876689468610223,0.5261700345056728,0.19818188416613006,0.7783096846694182,0.9573059289214526,0.4206850136091209,0.015139434880862224,-0.007764299191675983,0.6610029103950644,0.420685013609127,1.5445860191002145,123.024252311305,0.0000000000000000000000000019302921319878447,1.5029804976383947,44,1,-1.09920801563546,-0.2437463977863027,-0.04483488083798809,0.15964832296777742,2.0940324265994517,4
CHH,-0.8406821429572098,0.7477962239801105,0.2679744315438924,2.7601318273023,3.2429864868004143,0.4000409872241415,0.01870616859140828,-0.0071173532877653045,0.7243848720144827,0.400040987224141,1.6372030711013326,113.64527532001719,0.0000000000000000000000002100109875111974,0.23156631866110408,24,1,-1.6950807242531143,-0.11946007427848995,0.07865669302409356,0.34076425298809276,0.9394615851371542,2
CHI,-0.11186456528921007,0.1174271460692916,0.34253223600081295,0.4206291077628994,1.2757515057038382,0.7421450794788207,0.0008291534739116591,-0.006798104896516444,0.10870924172785305,0.742145079478836,1.9576661165382325,5194.672004536844,0,1.2019562737709053,73,1,-0.16509490240187868,-0.018095352536156004,0.011904380435035403,0.04190411340622681,0.11632136753627234,8
CHRW,0.424373148460082,0.64090544085598,0.5114108126732235,-1.5095105418887236,1.2785250329932685,0.24422537884207665,0.03140001332062847,0.00887443223506168,1.3939712898571126,0.244225378842079,1.8231262305463338,6.177675183558626,0.045554877003351694,0.18267684304616236,39,1,-1.4005664994021012,-0.3799998250701754,-0.005087911446093885,0.4254714295633233,1.393808590918822,4
CHSCO,,,,-0.6863299604398945,0.06690302368547683,0.0000000000005206976507017848,0.00000000000000011102230246251565,0.00000000000000011102230246251565,,0x000000000000F87F,2.3132007089020488,31.046752260198595,0.0000001812522498905738,0.2883158894757028,24,1,-0.5603253275849098,-0.032325545022653945,0.007674416830373398,0.11267395906670152,0.29667349748833227,4
CHW,-0.03551204146797761,0.05342644876807503,0.5074170055470482,-0.24522542193469696,0.8090448994013959,0.7622907801136964,0.0007008256127071233,-0.006927412359714946,0.0918725418951043,0.762290780113654,2.056330350583554,2238.5250987610534,0,0.25083768442633453,73,1,-0.15679333316394395,-0.01732187382081235,0.007773350711685112,0.03267831691405093,0.11967792400023246,8
CHY,-0.20581452000359915,0.15946720290903055,0.19910226904695608,1.3115422805407688,1.6470527507922563,0.42730043250437943,0.004817050560607661,-0.002779765847326532,0.6340880576732926,0.427300432504379,2.222562064037979,4594.1858881886665,0,1.1011154872208788,73,1,-0.20243823699580796,-0.035340318402040244,0.014333502451579105,0.05465983418585038,0.1746597197449324,7
CIB,0.03672418357136954,0.0721859741376183,0.6136585588757321,-0.8553744246658797,0.1459206267612032,0.0000006800349799042786,0.4559596454484526,0.4426903685081709,34.36205661397363,6.8003497990428e-07,2.1538272924103223,0.5438356416580451,0.7619168722140495,0.1467537394848733,40,1,-0.5194642753325225,-0.16175878602847932,-0.027944487110532323,0.16199486938225882,0.4157935195510293,4
CIF,0.004067284304882818,0.010454132109920373,0.6978586866626546,-0.8876160078431581,0.5498084633631423,0.10882656594210288,0.019362523838992063,0.01193345204989349,2.6063180419665293,0.108826565942105,2.2687877949661677,113.59728202058454,0.00000000000000000000000021511150047261205,0.14282272994137457,48,1,-0.03393034517139244,-0.010753025113749119,-0.000753034650492283,0.009246955812764553,0.03310806637339594,8
CII,0.046812417164841955,0.015557679727591908,0.003166585108532785,-1.1225054124937632,0.1139370809637372,0.000000000000000025112122867855013,0.4351331967083465,0.4306501268409524,97.06143548489491,2.51121228678563e-17,2.035873866021096,99.60700551200702,0.0000000000000000000002347543095249404,7.598137030500036,101,1,-0.1945619379042962,-0.06768641123233132,-0.0036446586627228855,0.04817155736418691,0.25193700447088696,8
CIK,0.051526545273298904,0.08253690109864274,0.5335261664810116,-3.046352342264588,3.6325582919978885,0.40320770169861253,0.0053399655273097535,-0.002252859163321297,0.7032910339545602,0.403207701698617,1.7133009076057033,4120.893901290894,0,0.27736153770480715,74,1,-0.03150682044635883,-0.01146041279098389,0.005492977374686089,0.008539568135529783,0.028539549062043455,7
CIM,-0.04665961770013191,0.09334007145347156,0.6196445425056324,-0.8646636831251234,0.07294375922298163,0.0000000000000027373436602061622,0.7615351067927825,0.7561154501289821,140.51353324267137,2.73734366020613e-15,1.6735731667602844,2.001744519680947,0.3675586946162783,0.13747323627688102,26,1,-0.3352173772197591,-0.12431282921648162,-0.0407439625497199,0.1022804593453237,0.49677286092057327,4
CINF,0.9832340855342206,0.6616706368798386,0.14441313482885657,-2.4726738154893155,1.11536962903245,0.03184348060474111,0.10047470385908086,0.08003094712860548,4.914688879529834,0.031843480604741,1.208876408250396,66.71738070317038,0.000000000000003254654232115646,0.19008636505312573,27,1,-1.7533407550194446,-0.30662185600793257,0.015740979011896847,0.22813458935535025,1.8457845597228297,4
CL,-0.551166298675222,0.4753847533724367,0.25268651486175336,0.4751531378652316,1.107257284751128,0.6699738184520183,0.004264280279780541,-0.018892364364875736,0.18414931632871714,0.669973818452033,2.2313208271097493,0.823241843330016,0.6625753964300529,0.33186737136834726,42,1,-0.4855552010395774,-0.19890014445915188,-0.042158422703468035,0.18961728355885576,0.651297418253395,4
CLB,0.022722285518954572,0.23585176935126467,0.9236970688380217,-0.9436832092394738,0.5931618399839708,0.11894976886599028,0.055590180799148126,0.03362716174796554,2.5310810262287182,0.11894976886599,1.8789835497943437,35.389767639879736,0.00000002066377189576449,0.34086043638634833,6,1,-2.0206538725984804,-0.47369774114036894,0.11671561468867454,0.3867141651037136,1.7763014959201775,4
CLDT,-0.0053373518222714425,0.08006175153619989,0.9470103242576159,-0.6143824414509118,0.7989074012369646,0.4440859137386485,0.007160607179620526,-0.004947190293798753,0.5914046047879912,0.444085913738651,2.065508615007124,263.2368868960632,0.000000000000000000000000000000000000000000000000000000000689979668773225,0.25521017093071946,30,1,-0.17201337115357557,-0.05379566774135677,-0.007080503324182946,0.05716713637840462,0.1521693269217887,6
CLM,-0.03377115211821167,0.03588196287777308,0.34833518644880623,-0.8474374964563551,0.1501049696586849,0.00000009642837769117483,0.19449899651668512,0.18839671618726606,31.87316642583705,9.64283776911742e-08,1.8429572187676881,995.3375708586195,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007331497191765726,0.564078744179474,18,1,-0.24661116068713443,-0.057546521281320415,-0.0008115522454776314,0.05025037572794921,0.29861902107132876,8
CLX,0.11989519496703827,0.6793180203445678,0.8607349252943507,-0.9866297047365283,0.6759095165038503,0.15163836483999918,0.04721269147452012,0.025054847090206556,2.1307438871600737,0.151638364839998,1.4684468975119611,263.0195689038864,0.0000000000000000000000000000000000000000000000000000000007691770120207008,0.5963219348163046,34,1,-0.8880660464913568,-0.30057739309187803,0.02726626982221636,0.4002117020653364,1.0511814547608855,4
CM,-0.48117019306658704,0.37191157766858246,0.2031638691650864,0.0564898344897945,0.6875950848740335,0.9349326625621496,0.00016871038246257797,-0.024827071857975724,0.006749554018344549,0.934932662562146,1.8213616028834327,62.99919813583302,0.00000000000002088805212810247,0.33564503704726395,10,1,-0.5612679020612212,-0.1196493361188985,-0.03182027139322485,0.1640401293183921,0.5556491700151064,4
CMC,0.0901145534660979,0.3457281481524437,0.7956055157149842,-1.069656492189596,2.580092738355827,0.6805099873694909,0.00398122844054305,-0.01918199880502569,0.1718771049619036,0.68050998736951,2.471720874759959,48.87310288219807,0.000000000024397231794780464,0.24954232290432163,40,1,-0.7065007520995976,-0.1317558506972917,-0.047574096053611264,0.12824437818454423,0.41724336347507157,4
CMCO,-0.021739876788595444,0.19026683712811326,0.9095762165204363,-0.8097679718681003,3.4023596566330494,0.81303696151188,0.0013468713881736871,-0.022430584054965008,0.056644891687193624,0.813036961511875,2.2858351095835174,6.137719046891316,0.04647412729734279,0.13381690540437116,24,1,-0.5260689390742261,-0.08514941516129867,0.034373879432678216,0.13163046214891516,0.47784538113552566,4
CMCSA,0.14050210110979686,0.13898189579392162,0.31783486141568684,-1.8076102744708473,0.6387010268494642,0.0071079666117461636,0.16016234721992728,0.14016621262992557,8.009665393031012,0.00710796661174615,1.880944862499092,11.087288447199573,0.003912243737749404,0.22873786196794557,15,1,-0.541815309870196,-0.1705196997608332,-0.03450645272281278,0.12607334606985487,0.40015186389929874,4
CME,0.004435256475656152,0.3815831952088585,0.9907697989861417,-1.0175739524385947,0.21556715038143442,0.00001761462148582395,0.2959865075818181,0.28270323413996556,22.28264808953144,1.76146214858241e-05,1.6780880226102408,1943.0568489026166,0,0.42763767490793486,30,1,-2.1205469537463446,-0.30371331443342586,0.19435416114989124,0.6219955945918523,1.9715036896839704,4
CMI,0.425774315966992,0.742150492050085,0.5691572274602976,-1.5081489222964801,0.5762467370290413,0.012187618258919081,0.1374070310739507,0.11734672947101932,6.84969916174499,0.0121876182589191,2.0597778708842593,2.724357467481521,0.2561021901857585,0.14546316672080128,35,1,-2.933726373758595,-0.7085855856722441,0.09007955009002488,1.0046699677447324,1.7896264886053337,4
CMP,-0.06774635258058523,0.1688326127929687,0.6904164117461611,-0.9009738102977112,0.27738453816840647,0.002392553888204417,0.21291909243242357,0.19273753069992172,10.550179181104802,0.00239255388820442,2.0043267103220055,10.240129877755878,0.0059756348313849475,0.23820972889624265,35,1,-0.6671065077595237,-0.22607501820781806,0.006448411522281039,0.1683281973529619,0.8328896775432106,2
CMS,-0.06346318297998803,0.20392488928627972,0.7571458073559345,-0.7475434174261184,0.5122063720448652,0.15170662072142826,0.04719732672355337,0.025039125019449937,2.1300161156495423,0.151706620721428,2.1642275583400687,0.8793567504849948,0.6442435924548304,0.1179589026614983,8,1,-0.5455534756818399,-0.09155287257290473,0.00529967680320409,0.11864792649394329,0.5885253974295541,4
